rid,mstyle,customer,brand,inv_mgr,item_status,vol_tier,l13w_avg,l26w_avg,man_total,ai_total,ord_total,l13w_26basis,delta_pct,direction,man_zeros,ai_zeros,killed,front_load_score,man_vs_l13,ai_vs_l13,spike_weeks,MAN_W1,MAN_W2,MAN_W3,MAN_W4,MAN_W5,MAN_W6,MAN_W7,MAN_W8,MAN_W9,MAN_W10,MAN_W11,MAN_W12,MAN_W13,MAN_W14,MAN_W15,MAN_W16,MAN_W17,MAN_W18,MAN_W19,MAN_W20,MAN_W21,MAN_W22,MAN_W23,MAN_W24,MAN_W25,MAN_W26,AI_W1,AI_W2,AI_W3,AI_W4,AI_W5,AI_W6,AI_W7,AI_W8,AI_W9,AI_W10,AI_W11,AI_W12,AI_W13,AI_W14,AI_W15,AI_W16,AI_W17,AI_W18,AI_W19,AI_W20,AI_W21,AI_W22,AI_W23,AI_W24,AI_W25,AI_W26,ORD_W1,ORD_W2,ORD_W3,ORD_W4,ORD_W5,ORD_W6,ORD_W7,ORD_W8,ORD_W9,ORD_W10,ORD_W11,ORD_W12,ORD_W13,ORD_W14,ORD_W15,ORD_W16,ORD_W17,ORD_W18,ORD_W19,ORD_W20,ORD_W21,ORD_W22,ORD_W23,ORD_W24,ORD_W25,ORD_W26
14237.0,BB0332,MID-STATES DISTRIBUTING CO,Kingsford Rolled Foil,Tae Kang,Active: Replen,LOW,13.46153846153846,52.5,1300.0,525.0,209.0,349.99999999999994,147.62,UP,0,21,False,1.0000,3.714285714285715,1.5000000000000002,2|3|4|5|6|8|9|10|11|12|14|15|16|17|18|20|21|22|23|25|26,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,105.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0
14241.0,BB0096,MILLS FLEET FARM,Glad,Tae Kang,Active: Replen,LOW,92.3076923076923,69.23076923076923,456.0,1800.0,209.0,2400.0,-74.67,DOWN,7,23,False,,0.19,0.75,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0
14242.0,BB0100,MILLS FLEET FARM,Glad,Tae Kang,Active: Replen,MED,177.2307692307692,132.9230769230769,3744.0,3456.0,209.0,4607.999999999999,8.33,UP,0,23,False,,0.8125000000000001,0.7500000000000001,,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1152.0,0.0,0.0,0.0,0.0,1152.0,0.0,0.0,0.0,0.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0
14243.0,BB0102,MILLS FLEET FARM,Glad,Tae Kang,Active: Replen,LOW,27.69230769230769,27.69230769230769,1170.0,720.0,209.0,719.9999999999999,62.50,UP,0,24,False,,1.6250000000000002,1.0000000000000002,,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0
14255.0,FF7258,MILLS FLEET FARM,Burt's Bees,Amy Rodriguez,Active: Replen,LOW,20.76923076923077,17.07692307692308,650.0,546.0,209.0,540.0,19.05,UP,0,19,False,1.0000,1.2037037037037037,1.011111111111111,,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,78.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,78.0,0.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0
14256.0,FF7260,MILLS FLEET FARM,Burt's Bees,Amy Rodriguez,Active: Replen,LOW,12.92307692307692,8.76923076923077,520.0,336.0,209.0,335.9999999999999,54.76,UP,0,19,False,1.0000,1.5476190476190481,1.0000000000000004,,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,48.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,0.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0
14257.0,FF7261,MILLS FLEET FARM,Burt's Bees,Amy Rodriguez,Active: Replen,LOW,12.92307692307692,11.07692307692308,520.0,336.0,209.0,335.9999999999999,54.76,UP,0,19,False,1.0000,1.5476190476190481,1.0000000000000004,,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,48.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,0.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0
14258.0,FF7263,MILLS FLEET FARM,Burt's Bees,Amy Rodriguez,Active: Replen,LOW,15.69230769230769,13.15384615384615,650.0,462.0,209.0,407.99999999999994,40.69,UP,0,19,False,1.0000,1.593137254901961,1.1323529411764708,,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,66.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,66.0,0.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0
14259.0,FF7266,MILLS FLEET FARM,Burt's Bees,Amy Rodriguez,Active: Replen,LOW,23.53846153846154,18.92307692307692,650.0,630.0,209.0,612.0,3.17,FLAT,0,19,False,1.0000,1.0620915032679739,1.0294117647058822,,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,90.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,90.0,0.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0
14260.0,FF7267,MILLS FLEET FARM,Burt's Bees,Amy Rodriguez,Active: Replen,LOW,11.07692307692308,9.923076923076923,520.0,336.0,209.0,288.0000000000001,54.76,UP,0,19,False,1.0000,1.805555555555555,1.1666666666666663,,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,48.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,0.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0
14267.0,FF8654,MILLS FLEET FARM,Glad for Pets,Shina Yang,Active: Replen,LOW,9.692307692307692,9.692307692307692,520.0,322.0,209.0,251.99999999999997,61.49,UP,0,19,False,1.0000,2.0634920634920637,1.277777777777778,,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,46.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,46.0,0.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0
14269.0,FF8990,MILLS FLEET FARM,Fresh Step,Shina Yang,Active: Replen,LOW,33.23076923076923,24.92307692307692,1404.0,1080.0,209.0,864.0000000000001,30.00,UP,0,21,False,1.0000,1.6249999999999998,1.2499999999999998,,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,0.0,216.0,0.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0
14270.0,FF8991,MILLS FLEET FARM,Fresh Step,Shina Yang,Active: Replen,LOW,16.61538461538462,15.0,910.0,396.0,209.0,432.0000000000001,129.80,UP,0,20,False,1.0000,2.106481481481481,0.9166666666666664,2|3|4|6|7|8|10|11|12|14|15|16|18|19|20|22|23|24|25|26,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,66.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0
14298.0,FF7297,NAVY EXCHANGE SERVICE COMM,Burt's Bees,Amy Rodriguez,Active: Replen,LOW,13.84615384615385,14.53846153846154,390.0,300.0,209.0,360.0000000000001,30.00,UP,0,1,False,1.0000,1.083333333333333,0.833333333333333,,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0
14304.0,FF8990,NAVY EXCHANGE SERVICE COMM,Fresh Step,Shina Yang,Active: Replen,LOW,27.69230769230769,28.15384615384615,910.0,576.0,209.0,719.9999999999999,57.99,UP,0,18,False,1.0000,1.263888888888889,0.8000000000000002,,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,0.0,0.0,0.0,72.0,0.0,0.0,72.0,0.0,0.0,72.0,0.0,0.0,72.0,0.0,0.0,72.0,0.0,0.0,72.0,0.0,0.0,72.0,0.0,0.0,72.0,0.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0
14797.0,FF4930,PET VALU CANADA INC,Burt's Bees,Amy Rodriguez,Active: Replen,LOW,31.38461538461538,37.61538461538461,1467.0,636.0,209.0,815.9999999999999,130.66,UP,0,7,False,0.8492,1.797794117647059,0.7794117647058825,1|4|7|8|9|10|13|16|19,75.0,32.0,46.0,106.0,45.0,34.0,110.0,62.0,63.0,122.0,54.0,38.0,104.0,52.0,42.0,91.0,42.0,39.0,74.0,32.0,34.0,34.0,34.0,34.0,34.0,34.0,36.0,0.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,30.0,30.0,30.0,30.0,30.0,30.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0
14798.0,FF4933,PET VALU CANADA INC,Burt's Bees,Amy Rodriguez,Active: Replen,LOW,73.84615384615384,96.0,2600.0,1800.0,209.0,1919.9999999999998,44.44,UP,0,1,False,1.0000,1.3541666666666667,0.9375000000000001,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,72.0,0.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0
14799.0,FF4934,PET VALU CANADA INC,Burt's Bees,Amy Rodriguez,Active: Replen,LOW,68.3076923076923,109.8461538461538,2860.0,1344.0,209.0,1776.0,112.80,UP,0,4,False,0.7727,1.6103603603603605,0.7567567567567568,2|14|15|16|17|18|19|20|21|22|23|24|25|26,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,72.0,0.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,0.0,0.0,0.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0
14800.0,FF4935,PET VALU CANADA INC,Burt's Bees,Amy Rodriguez,Active: Replen,LOW,51.69230769230769,74.76923076923077,2210.0,1200.0,209.0,1344.0,84.17,UP,0,1,False,1.0000,1.6443452380952381,0.8928571428571429,,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,48.0,0.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0
14833.0,FF10465,"PETCO ANIMAL SUPPLIES, INC",Arm & Hammer Pet Air Care,Tae Kang,Active: Replen,LOW,0.9230769230769231,1.846153846153846,78.0,24.0,209.0,24.0,225.00,UP,0,24,False,,3.25,1.0,1|2|3|4|5|6|7|8|9|11|12|13|14|15|16|17|18|19|21|22|23|24|25|26,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0
14845.0,FF4775,"PETCO ANIMAL SUPPLIES, INC",Burt's Bees,Amy Rodriguez,Active: Replen,HIGH,661.8461538461538,804.2307692307693,19612.0,16986.0,209.0,17208.0,15.46,UP,0,2,False,0.7170,1.1397024639702464,0.9870990237099023,,750.0,750.0,668.0,668.0,668.0,668.0,668.0,868.0,868.0,868.0,868.0,781.0,781.0,781.0,781.0,742.0,742.0,742.0,742.0,742.0,757.0,757.0,757.0,757.0,719.0,719.0,0.0,0.0,612.0,1074.0,588.0,972.0,1044.0,672.0,924.0,810.0,558.0,396.0,720.0,852.0,408.0,636.0,474.0,468.0,948.0,630.0,588.0,492.0,906.0,1068.0,450.0,696.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0
14846.0,FF4849,"PETCO ANIMAL SUPPLIES, INC",Burt's Bees,Amy Rodriguez,Active: Replen,MED,397.3846153846154,478.8461538461539,12022.0,10086.0,209.0,10332.0,19.19,UP,0,2,False,0.6281,1.1635694928377855,0.9761904761904762,,460.0,460.0,409.0,409.0,409.0,409.0,409.0,532.0,532.0,532.0,532.0,479.0,479.0,479.0,479.0,455.0,455.0,455.0,455.0,455.0,464.0,464.0,464.0,464.0,441.0,441.0,0.0,0.0,564.0,900.0,324.0,498.0,552.0,330.0,384.0,390.0,330.0,258.0,378.0,480.0,288.0,456.0,288.0,288.0,594.0,390.0,390.0,276.0,516.0,582.0,288.0,342.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0
14847.0,FF7258,"PETCO ANIMAL SUPPLIES, INC",Burt's Bees,Amy Rodriguez,Active: Replen,HIGH,573.2307692307693,678.0,18308.0,14466.0,209.0,14904.000000000002,26.56,UP,0,2,False,0.7192,1.228395061728395,0.97061191626409,,700.0,700.0,623.0,623.0,623.0,623.0,623.0,810.0,810.0,810.0,810.0,729.0,729.0,729.0,729.0,693.0,693.0,693.0,693.0,693.0,707.0,707.0,707.0,707.0,672.0,672.0,0.0,0.0,792.0,1272.0,426.0,510.0,570.0,480.0,786.0,708.0,510.0,366.0,708.0,1014.0,384.0,462.0,366.0,372.0,702.0,558.0,558.0,348.0,708.0,858.0,420.0,588.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0
14849.0,FF7266,"PETCO ANIMAL SUPPLIES, INC",Burt's Bees,Amy Rodriguez,Active: Replen,MED,391.8461538461539,397.1538461538461,11445.0,10092.0,209.0,10188.000000000002,13.41,UP,0,2,False,0.7556,1.1233804475853943,0.9905771495877501,,447.0,447.0,380.0,380.0,380.0,380.0,380.0,494.0,494.0,494.0,494.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,0.0,0.0,390.0,612.0,306.0,510.0,492.0,270.0,348.0,396.0,354.0,300.0,462.0,666.0,318.0,402.0,312.0,282.0,546.0,402.0,366.0,258.0,522.0,594.0,360.0,624.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0
14887.0,FF4775,PETSMART INC,Burt's Bees,Amy Rodriguez,Active: Replen,HIGH,1391.538461538461,1391.538461538461,39073.0,33660.0,209.0,36179.999999999985,16.08,UP,0,2,False,1.1393,1.0799613045881706,0.9303482587064681,13,1320.0,1320.0,1346.0,1346.0,1346.0,1346.0,1346.0,1346.0,1346.0,1346.0,1346.0,1200.0,5722.0,1200.0,1200.0,1293.0,1293.0,1293.0,1293.0,1293.0,1422.0,1422.0,1422.0,1422.0,1422.0,1422.0,0.0,0.0,1518.0,1344.0,840.0,870.0,1836.0,1872.0,1686.0,1902.0,1422.0,1476.0,1458.0,1740.0,1560.0,1512.0,1398.0,1152.0,1656.0,966.0,954.0,1362.0,1356.0,1152.0,1254.0,1374.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0
14913.0,FF6638,PETSMART INC,Burt's Bees Canada,Amy Rodriguez,Active: Replen,LOW,75.6923076923077,92.76923076923077,2600.0,2004.0,209.0,1968.0,29.74,UP,0,2,False,1.2061,1.3211382113821137,1.0182926829268293,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,60.0,66.0,72.0,66.0,144.0,120.0,90.0,108.0,78.0,108.0,132.0,84.0,66.0,78.0,96.0,54.0,60.0,84.0,60.0,42.0,66.0,84.0,108.0,78.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0
14920.0,FF7210,PETSMART INC,Chi [LIQUIDS],Jonathan Pichardo,Active: Replen,MED,478.1538461538461,529.8461538461538,13872.0,11532.0,209.0,12431.999999999998,20.29,UP,0,4,False,1.2171,1.115830115830116,0.9276061776061777,,512.0,544.0,534.0,499.0,571.0,456.0,600.0,521.0,521.0,497.0,551.0,515.0,484.0,566.0,509.0,542.0,545.0,545.0,545.0,545.0,545.0,545.0,545.0,545.0,545.0,545.0,0.0,0.0,456.0,624.0,372.0,288.0,672.0,696.0,492.0,756.0,516.0,696.0,684.0,552.0,540.0,480.0,480.0,516.0,648.0,300.0,444.0,456.0,492.0,372.0,0.0,0.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0
14921.0,FF7215,PETSMART INC,Chi [LIQUIDS],Jonathan Pichardo,Active: Replen,HIGH,736.6153846153846,704.3076923076923,20049.0,17604.0,209.0,19152.0,13.89,UP,0,2,False,1.3321,1.0468358395989974,0.9191729323308271,,782.0,886.0,709.0,752.0,850.0,724.0,870.0,729.0,793.0,774.0,704.0,827.0,772.0,757.0,841.0,720.0,777.0,806.0,747.0,747.0,747.0,747.0,747.0,747.0,747.0,747.0,0.0,0.0,672.0,708.0,432.0,516.0,912.0,840.0,936.0,876.0,756.0,744.0,708.0,780.0,744.0,912.0,720.0,660.0,936.0,504.0,588.0,756.0,828.0,720.0,588.0,768.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0
14922.0,FF7216,PETSMART INC,Chi [LIQUIDS],Jonathan Pichardo,Active: Replen,HIGH,1085.538461538461,1163.076923076923,29790.0,27228.0,209.0,28223.999999999985,9.41,UP,0,2,False,1.2252,1.0554846938775515,0.964710884353742,,1121.0,1178.0,1087.0,1131.0,1206.0,1033.0,1313.0,1065.0,1102.0,1161.0,1138.0,1184.0,1126.0,1120.0,1261.0,1104.0,1190.0,1065.0,1148.0,1151.0,1151.0,1151.0,1151.0,1151.0,1151.0,1151.0,0.0,0.0,1128.0,1428.0,756.0,600.0,1440.0,1404.0,1080.0,1488.0,960.0,1824.0,1152.0,756.0,1128.0,1272.0,1080.0,1212.0,1080.0,1236.0,1140.0,684.0,936.0,1356.0,1032.0,1056.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0
14923.0,FF7217,PETSMART INC,Chi [LIQUIDS],Jonathan Pichardo,Active: Replen,HIGH,526.1538461538462,560.7692307692307,13899.0,12660.0,209.0,13680.0,9.79,UP,0,2,False,1.0597,1.0160087719298245,0.9254385964912281,,569.0,507.0,542.0,515.0,548.0,487.0,544.0,620.0,522.0,524.0,522.0,579.0,502.0,536.0,499.0,552.0,576.0,538.0,511.0,579.0,481.0,562.0,503.0,527.0,527.0,527.0,0.0,0.0,540.0,480.0,480.0,456.0,552.0,588.0,552.0,540.0,540.0,528.0,504.0,540.0,552.0,516.0,444.0,504.0,480.0,444.0,504.0,552.0,552.0,588.0,576.0,648.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0
