mstyle,top_issue,issues,n_accounts,top_accounts,beg_inv_w1,effective_w1,w2_beg,w2_rcv,carry_est,avg_demand_wk,man_26w,ai_26w,lt_wks,opt_wos,current_wos,stockout_wk,next_rcpt,moq,pipeline
FF32654,MISMATCH,MISMATCH,2,"3102-FF32654, 1864-FF32654",4495,4495,4471,0,,20.0,500,396,16.6,4.0,224.8,,2026-09-21,5000,4495
FF7260AMZ,MISMATCH,MISMATCH,1,1864-FF7260AMZ,1237,1237,1237,0,,20.0,500,150,15.3,4.0,61.9,,2026-09-12,5000,1237
FF7717,MISMATCH,MISMATCH,3,"3102-FF7717, 1864-FF7717, 6478-FF7717",245,245,237,0,,19.9,497,408,10.0,4.0,12.3,,2026-08-06,275,797
FF12823PCS12,MISMATCH,MISMATCH,1,1864-FF12823PCS12,706,706,706,0,,29.1,495,199,13.4,4.0,24.2,,2026-08-30,10000,706
FF13874PCS6,MISMATCH,MISMATCH,1,1864-FF13874PCS6,525,525,525,0,,19.8,495,110,15.3,4.0,26.5,,2026-09-12,2004,525
BB13448PCS6,MISMATCH,MISMATCH,1,1864-BB13448PCS6,445,445,445,0,,19.7,493,175,6.0,4.0,22.6,24,2026-07-09,0,445
FF28856,MISMATCH,MISMATCH,1,1864-FF28856,1723,1723,1723,0,,20.0,480,230,14.4,0.0,86.1,,2026-09-06,5000,1723
FF7258AU,MISMATCH,MISMATCH,2,"16648-FF7258AU, 1884-FF7258AU",2069,2069,2069,0,,17.4,453,342,15.3,4.0,118.2,,2026-09-12,5000,2069
FF13876PCS6,MISMATCH,MISMATCH,1,1864-FF13876PCS6,424,424,424,0,,25.0,450,54,15.3,4.0,17.0,,2026-09-12,2004,724
BB29944,MISMATCH,MISMATCH,2,"1864-BB29944, 22008-BB29944",4686,4686,4686,0,,16.0,400,252,12.7,0.0,292.9,,2026-08-25,10002,4710
BB13435CLR,MISMATCH,MISMATCH,1,3700-BB13435CLR,1484,1484,1478,0,,15.1,393,108,16.4,0.0,97.2,,2026-09-20,5000,1484
FF13879AU,MISMATCH,MISMATCH,1,1884-FF13879AU,240,240,2400,2160,,15.7,393,156,11.7,0.0,15.3,,2026-08-18,2004,2400
BB0578PCS12,MISMATCH,MISMATCH,1,1864-BB0578PCS12,283,283,283,0,,15.0,375,252,15.3,4.0,18.9,20,2026-09-12,0,283
BB36979,MISMATCH,MISMATCH,1,1864-BB36979,9924,9924,9924,0,,15.0,375,312,14.1,4.0,661.6,,2026-09-04,10000,9924
FF10159AMZ6,MISMATCH,MISMATCH,1,1864-FF10159AMZ6,430,430,430,0,,15.0,375,136,13.0,4.0,28.7,,2026-08-27,48,430
FF13879PCS6,MISMATCH,MISMATCH,1,1864-FF13879PCS6,285,285,285,0,,15.0,375,182,15.3,4.0,19.0,20,2026-09-12,2004,285
FF22031PCS12,MISMATCH,MISMATCH,1,1864-FF22031PCS12,193,193,193,0,,15.0,375,69,13.4,4.0,12.9,,2026-08-30,10000,493
BB34826,MISMATCH,MISMATCH,1,1864-BB34826,7186,7186,7186,0,,19.0,342,204,13.3,4.0,378.2,,2026-08-29,10000,7186
BB28720PCS12,MISMATCH,MISMATCH,1,1864-BB28720PCS12,225,225,225,0,,11.0,275,146,14.6,4.0,20.5,22,2026-09-07,300000,225
FF19341PCS6,MISMATCH,MISMATCH,1,1864-FF19341PCS6,198,198,198,0,,11.0,275,130,10.1,4.0,18.0,19,2026-08-07,10000,198
FF13880AU,MISMATCH,MISMATCH,1,1884-FF13880AU,211,211,1945,1734,,10.4,261,156,11.7,0.0,20.2,,2026-08-18,2004,1945
FF8653PCS4,MISMATCH,MISMATCH,1,1864-FF8653PCS4,716,716,716,0,,42.5,255,189,15.7,4.0,16.8,,2026-09-15,40,716
BB0466PCS6,MISMATCH,MISMATCH,1,1864-BB0466PCS6,299,299,299,0,,10.0,250,127,15.4,4.0,29.9,,2026-09-13,40000,299
BB35097PCS3,MISMATCH,MISMATCH,1,1864-BB35097PCS3,281,281,281,0,,10.0,250,187,12.4,4.0,28.1,,2026-08-23,10000,281
BB35099PCS2,MISMATCH,MISMATCH,1,1864-BB35099PCS2,228,228,228,0,,10.0,250,27,12.4,4.0,22.8,24,2026-08-23,10000,228
BB35724,MISMATCH,MISMATCH,1,1864-BB35724,4488,4488,4488,0,,10.0,250,150,16.4,4.0,448.8,,2026-09-20,5000,4974
FF12842PCS12,MISMATCH,MISMATCH,1,1864-FF12842PCS12,376,376,376,0,,10.0,250,29,12.4,4.0,37.6,,2026-08-23,6000,376
FF34942,MISMATCH,MISMATCH,2,"1864-FF34942, 7919-FF34942",9914,9914,9914,0,,9.8,245,150,12.6,4.0,1011.6,,2026-08-24,10000,9914
FF14364PCS12,MISMATCH,MISMATCH,1,1864-FF14364PCS12,224,224,224,0,,9.0,225,132,12.3,4.0,24.9,26,2026-08-22,20000,224
BB0669,MISMATCH,MISMATCH,1,1864-BB0669,4980,4980,4980,0,,8.0,200,156,12.7,0.0,622.5,,2026-08-25,10002,4980
BB11150PCS6,MISMATCH,MISMATCH,1,1864-BB11150PCS6,196,196,196,0,,8.0,200,96,16.7,4.0,24.5,26,2026-09-22,10000,196
FF13877PX6,MISMATCH,MISMATCH,1,1864-FF13877PX6,238,238,238,0,,8.0,200,25,15.3,4.0,29.8,,2026-09-12,2004,238
FF8990PCS12,MISMATCH,MISMATCH,1,1864-FF8990PCS12,228,228,228,0,,8.0,176,103,10.1,4.0,28.5,,2026-08-07,10000,228
FF12375AU,MISMATCH,MISMATCH,1,1884-FF12375AU,162,162,162,0,,6.4,159,106,10.0,0.0,25.5,,2026-08-06,2500,162
BB35101PCS6,MISMATCH,MISMATCH,1,1864-BB35101PCS6,95,95,95,0,,5.0,125,50,12.4,4.0,19.0,20,2026-08-23,10000,95
FF12825PCS12,MISMATCH,MISMATCH,1,1864-FF12825PCS12,311,311,311,0,,5.0,125,23,13.4,4.0,62.2,,2026-08-30,10000,311
FF7372PCS6,MISMATCH,MISMATCH,1,1864-FF7372PCS6,887,887,887,0,,5.0,125,25,3.0,4.0,327.4,,2026-06-18,48,1637
FF5715PCS72,MISMATCH,MISMATCH,1,1864-FF5715PCS72,61,61,61,0,,4.0,100,26,12.3,4.0,15.2,22,2026-08-22,10000,81
FF5952PCS24,MISMATCH,MISMATCH,1,1864-FF5952PCS24,104,104,104,0,,4.0,100,31,14.4,4.0,26.0,,2026-09-06,6000,104
SF8170PCS48,MISMATCH,MISMATCH,1,1864-SF8170PCS48,51,51,51,0,,4.0,100,51,12.3,4.0,12.8,,2026-08-22,10000,131
FF12824PCS12,MISMATCH,MISMATCH,1,1864-FF12824PCS12,132,132,132,0,,7.0,84,28,13.4,4.0,18.9,,2026-08-30,10000,132
FF4849CP6,MISMATCH,MISMATCH,1,1864-FF4849CP6,116,116,116,0,,12.0,48,25,16.0,4.0,9.7,,2026-09-17,48,116
